pose_id,repetition,timestamp,cmd_x,cmd_y,cmd_z,cmd_qx,cmd_qy,cmd_qz,cmd_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,measurement_system,measurement_quality
0,1,1774242971.0824234,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.18272140607013634,-0.01133621137719517,0.22779036270436917,-0.005864935981187203,-0.17684555291484966,-0.032623151951454925,0.9836803255615769,sim_tf,1.0
0,2,1774242974.1773398,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.1766162275278755,-0.015557948169185952,0.22106246807147562,-0.008212189224166602,-0.174171827314177,-0.0463763328096793,0.9835883134082638,sim_tf,1.0
0,3,1774242977.1761816,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.17793425738517202,-0.006565457313477667,0.21887673985393466,-0.003373475533494203,-0.17058999043800713,-0.019481773743246743,0.9851437130271921,sim_tf,1.0
0,4,1774242980.3764982,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.17489161962488492,0.007794877857464305,0.2072794834668165,0.0037184437157477598,-0.15549787773107251,0.023615112309493366,0.9875469151731857,sim_tf,1.0
0,5,1774242983.6772096,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.18374819489747976,-0.0008492760858870688,0.20834846587672137,-0.00036294750328113933,-0.14681374960362056,-0.0024456259932111864,0.989161063785841,sim_tf,1.0
1,1,1774242987.176595,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.21131331034298564,-3.857077386308026e-05,0.20113338536763525,-9.898057284109663e-06,-0.10270390147236312,-9.624340897981503e-05,0.994711967989523,sim_tf,1.0
1,2,1774242990.277789,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.21698791881372378,0.01110833997409044,0.2005288267956819,0.0026353991207556317,-0.0973346490515747,0.026936723174535132,0.9948836282249797,sim_tf,1.0
1,3,1774242993.7781641,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.23245460886125255,-0.028033556526092365,0.22274092747961824,-0.008376087883957408,-0.13226939449062422,-0.06264214738942969,0.9891969519783635,sim_tf,1.0
1,4,1774242996.8823915,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.2381945864994717,-0.019922132409012444,0.21571183467458876,-0.005166517984038239,-0.11754859281768061,-0.04360511397208853,0.9920958771479624,sim_tf,1.0
1,5,1774242999.877295,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.24005924930927103,-0.0199462596630715,0.21577025130768668,-0.005210593345480273,-0.11938089684344023,-0.04329316254637283,0.9918904945923099,sim_tf,1.0
2,1,1774243003.4999564,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.1894646802128314,-0.006562299283525504,0.23787949356089805,-0.0038049834661342376,-0.2058692520407013,-0.01808357084358805,0.9784050069529334,sim_tf,1.0
2,2,1774243006.977841,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.1846097714069459,0.013798429582826541,0.207830227761198,0.006413093392192193,-0.1607025594134421,0.039355542467773924,0.9861970902959405,sim_tf,1.0
2,3,1774243010.076939,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18938184241285497,0.02085759039710143,0.21334633770814915,0.009570224751496681,-0.16333860437227712,0.0577025352205222,0.9848346706676441,sim_tf,1.0
2,4,1774243013.1884089,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.19361644117720855,0.0071660470676263716,0.21443526743179153,0.0031845928930369864,-0.16148158887455613,0.019458146900477376,0.9866787396827064,sim_tf,1.0
2,5,1774243016.277298,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.1873498696905479,-0.0001721375425829697,0.22922810740001695,-9.567613757684108e-05,-0.19500254218962346,-0.00048140952917003274,0.9808026140006592,sim_tf,1.0
3,1,1774243019.678165,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.21247466539224127,0.013781614193012628,0.20046313575033,0.003926208330353831,-0.11435906021405878,0.034086364462885224,0.9928467706513464,sim_tf,1.0
3,2,1774243022.5762405,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.2135996155394694,0.016178883611683376,0.20192705014399262,0.004639939541125209,-0.11581834515304261,0.03975995199109044,0.9924634643676973,sim_tf,1.0
3,3,1774243025.577511,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.20463336594285306,0.022725847556758796,0.22529102817800375,0.009914323394352937,-0.16865766610140373,0.05783861755985714,0.9839263144034842,sim_tf,1.0
3,4,1774243028.677378,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.21205576853509273,0.028418582975593312,0.20555421429381213,0.008762460641307503,-0.12398732924969813,0.06994939620166121,0.989776461348753,sim_tf,1.0
3,5,1774243031.8774457,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.20810322647616764,0.043171604713344906,0.2102095369679372,0.014574947349661903,-0.13399581223688922,0.10714682848292109,0.9850645919729236,sim_tf,1.0
4,1,1774243035.576248,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.20399281047487744,-0.012454760696853837,0.21587822616574798,-0.005016420981296121,-0.15482216333265728,-0.03199354107329359,0.9874114373406487,sim_tf,1.0
4,2,1774243038.7810447,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.213340491192448,-0.016329545651919856,0.2215011996748972,-0.006322389337911716,-0.15616488263938683,-0.03995532262508059,0.9869022894984144,sim_tf,1.0
4,3,1774243042.0794616,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.21129956824818955,-0.04222347606715697,0.22244928383079338,-0.016709736128581537,-0.15949468206332104,-0.10284811213207014,0.981684520068898,sim_tf,1.0
4,4,1774243045.2793772,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.2088960425754948,-0.026579564179904865,0.23275551080435647,-0.012334114053414927,-0.18356658327181394,-0.0658961519834623,0.9807185510074753,sim_tf,1.0
4,5,1774243048.2772677,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.20205070436284217,-0.017772675606505202,0.2364484415375591,-0.009268248678907855,-0.1986518255697605,-0.045674355862842325,0.9789613909550988,sim_tf,1.0
