pose_id,repetition,timestamp,cmd_x,cmd_y,cmd_z,cmd_qx,cmd_qy,cmd_qz,cmd_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,measurement_system,measurement_quality
0,1,1774243296.6789637,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.19127836440418344,-0.018556044858695993,0.22365374434112315,-0.009720950668060875,-0.1883395207302441,-0.050620617297768525,0.9807503663795409,sim_tf,1.0
0,2,1774243299.7790873,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.19317429027441824,-0.01588819527769922,0.20628974722843663,-0.0068385983831644615,-0.15626228737251804,-0.0431838496081867,0.98674742779005,sim_tf,1.0
0,3,1774243302.8876112,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.18782126173704058,-0.016483915304345117,0.1989956495108882,-0.007126722523303363,-0.15236473639712705,-0.046176536358778,0.9872192889214717,sim_tf,1.0
0,4,1774243305.9810603,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.19495944554091071,-0.006387058837740504,0.1946490553718362,-0.0023732077993036966,-0.1360063343694421,-0.01728470591181928,0.9905543315930079,sim_tf,1.0
0,5,1774243309.0780017,0.2,0.0,0.22,0.0,0.0,0.0,1.0,0.19894731673464203,-0.005710815271329132,0.20133150466860894,-0.002191461165151293,-0.14351389981753995,-0.015110423103604227,0.9895305114905517,sim_tf,1.0
1,1,1774243312.0785239,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.19995469881521893,-0.010120789059697707,0.21028143600622964,-0.004317309775926511,-0.160472430625933,-0.02654545904084366,0.98667385617012,sim_tf,1.0
1,2,1774243315.2812886,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.2020284074848408,-0.006555723129075227,0.21450736873251308,-0.0028987262927931035,-0.16810094549305393,-0.01699619910924396,0.985618992677221,sim_tf,1.0
1,3,1774243318.4787827,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.20953829547494657,-0.002906034879189459,0.24010903186859617,-0.001526231955476731,-0.2075083432022143,-0.007194915133640826,0.9782055976704027,sim_tf,1.0
1,4,1774243321.7787278,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.24070684537204942,-0.01178489863373549,0.19789846601418976,-0.002671635034357097,-0.10376594685392654,-0.02559955251614328,0.9942686526038748,sim_tf,1.0
1,5,1774243325.1792264,0.225,0.0,0.22,0.0,0.0,0.0,1.0,0.21685526192567944,-0.02027978692169865,0.2233697253707279,-0.00833570939703939,-0.16881789721171314,-0.04860749763758115,0.9844126902388429,sim_tf,1.0
2,1,1774243328.6871295,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18326077608980193,0.016791402259955547,0.23930325982030365,0.01141691375552873,-0.2334469271679916,0.04749433805778931,0.9711418403758401,sim_tf,1.0
2,2,1774243331.678983,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.18935975604859526,0.013662646846784029,0.23114022398208,0.008170940417476336,-0.21245310402493006,0.03755273249033808,0.9764152326778681,sim_tf,1.0
2,3,1774243334.8829734,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.17971347946784497,-0.0053011524047478584,0.2296257386625623,-0.003539247123649717,-0.22400192183472814,-0.015396710561023985,0.974460647767803,sim_tf,1.0
2,4,1774243337.979061,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.17252404585861536,-0.01867862038773026,0.24177829855706692,-0.014597754513904436,-0.25175328417888126,-0.056016436731579564,0.9660586671026745,sim_tf,1.0
2,5,1774243341.3947225,0.17500000000000002,0.0,0.22,0.0,0.0,0.0,1.0,0.17564275656366596,0.013547158423809673,0.24651917785663552,0.010571159926683497,-0.2558243184857424,0.03991031021789756,0.9658412580685405,sim_tf,1.0
3,1,1774243344.7787604,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.19168987243426977,0.017495823755586417,0.23386626043075884,0.010332092782402073,-0.21273136919671287,0.0473983342482634,0.9759057384445065,sim_tf,1.0
3,2,1774243347.879316,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.19837720895456765,0.008246221314549145,0.21718757842055061,0.0039057331868266056,-0.1766356771245075,0.021758422528498265,0.984028024938371,sim_tf,1.0
3,3,1774243350.978109,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.19649044552079087,0.023207914822154223,0.21082674211602997,0.010385031596092534,-0.16576083668937694,0.06165944080199111,0.9841816953686812,sim_tf,1.0
3,4,1774243354.2796986,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.17988768561180227,0.030211084914057565,0.22286011111072562,0.0185639564865719,-0.20798210382779764,0.08694409546962839,0.9740839533992417,sim_tf,1.0
3,5,1774243357.7794304,0.2,0.025,0.22,0.0,0.0,0.0,1.0,0.20663734813278037,0.037198976383413074,0.1942865329460875,0.011501322664738552,-0.12144623666582911,0.09357668882267378,0.9881102845763996,sim_tf,1.0
4,1,1774243361.59264,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.18014181860073064,-0.03722840950454266,0.20866936366199995,-0.019836739868366274,-0.1813550781965454,-0.10690757529099172,0.9773881571357004,sim_tf,1.0
4,2,1774243365.0797887,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.19844428199105804,-0.02629316967108747,0.2053709411166341,-0.010762994338445369,-0.15339605333179898,-0.0691604270232046,0.9856828313961172,sim_tf,1.0
4,3,1774243368.2814853,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.2004143802182183,-0.026043565816984297,0.21712703549142595,-0.011912182113709282,-0.17317933325469606,-0.0675814871945497,0.9824966977243851,sim_tf,1.0
4,4,1774243371.278465,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.20077662040764144,-0.023696326955908068,0.21931379469919465,-0.011054708480842303,-0.17682625284524506,-0.06140864566556118,0.9822623111789613,sim_tf,1.0
4,5,1774243374.4792242,0.2,-0.025,0.22,0.0,0.0,0.0,1.0,0.19087765815685404,-0.013327859158903551,0.22438173442134618,-0.007410912242540704,-0.1992054179951186,-0.036430683165613736,0.9792523092365981,sim_tf,1.0
